"CVTA_ID","SampleDateTime","ForkLength","LAD_Race","Genetic_Assignment","Prob_Assignment","Facility"
"C260981CVP","2026-04-28 02:00:00",95,"Spring","Fall",0.82300001,"CVP"
"C260978CVP","2026-04-28 02:00:00",103,"Spring","Fall",0.95200002,"CVP"
"C260984CVP","2026-04-28 04:00:00",84,"Fall","Fall",0.76899999,"CVP"
"C260982CVP","2026-04-28 04:00:00",87,"Fall","Fall",0.62599999,"CVP"
"C260985CVP","2026-04-28 04:00:00",91,"Spring","Fall",0.67900002,"CVP"
"C260983CVP","2026-04-28 04:00:00",93,"Spring","Fall",0.95099998,"CVP"
"C260986CVP","2026-04-28 04:00:00",101,"Spring","Fall",0.60500002,"CVP"
"C260987CVP","2026-04-28 06:00:00",67,"Fall","Fall",0.63499999,"CVP"
"C260074SWP","2026-04-28 09:00:00",93,"Spring","Fall",0.81,"SWP"
"C260075SWP","2026-04-28 09:00:00",95,"Spring","Fall",0.68699998,"SWP"
"C260073SWP","2026-04-28 09:00:00",97,"Spring","Fall",0.98900002,"SWP"
"C260078SWP","2026-04-28 11:00:00",90,"Spring","Fall",0.77100003,"SWP"
"C260076SWP","2026-04-28 11:00:00",97,"Spring","Fall",0.95899999,"SWP"
"C260077SWP","2026-04-28 11:00:00",100,"Spring","Fall",0.778,"SWP"
"C260079SWP","2026-04-28 13:00:00",90,"Spring","Fall",0.75,"SWP"
"C260095SWP","2026-04-28 19:30:00",87,"Fall","Fall",0.66900003,"SWP"
"C260081SWP","2026-04-28 19:30:00",88,"Spring","Fall",0.53200001,"SWP"
"C260089SWP","2026-04-28 19:30:00",90,"Spring","Fall",0.361,"SWP"
"C260090SWP","2026-04-28 19:30:00",92,"Spring","Fall",0.77100003,"SWP"
"C260087SWP","2026-04-28 19:30:00",92,"Spring","Fall",0.86799997,"SWP"
"C260088SWP","2026-04-28 19:30:00",93,"Spring","Fall",0.99599999,"SWP"
"C260096SWP","2026-04-28 19:30:00",93,"Spring","Fall",0.85900003,"SWP"
"C260094SWP","2026-04-28 19:30:00",95,"Spring","Fall",0.93400002,"SWP"
"C260092SWP","2026-04-28 19:30:00",95,"Spring","Fall",0.87300003,"SWP"
"C260086SWP","2026-04-28 19:30:00",96,"Spring","Fall",0.69400001,"SWP"
"C260082SWP","2026-04-28 19:30:00",98,"Spring","Fall",0.954,"SWP"
"C260080SWP","2026-04-28 19:30:00",99,"Spring","Fall",0.98500001,"SWP"
"C260093SWP","2026-04-28 19:30:00",99,"Spring","Fall",0.61199999,"SWP"
"C260085SWP","2026-04-28 19:30:00",100,"Spring","Fall",0.94,"SWP"
"C260084SWP","2026-04-28 19:30:00",100,"Spring","Fall",0.52100003,"SWP"
"C260091SWP","2026-04-28 19:30:00",105,"Spring","Fall",0.838,"SWP"
"C260097SWP","2026-04-28 19:30:00",107,"Spring","Fall",0.97799999,"SWP"
"C260083SWP","2026-04-28 19:30:00",107,"Spring","Fall",0.80599999,"SWP"
"C260989CVP","2026-04-28 22:00:00",93,"Spring","Fall",0.88700002,"CVP"
"C260988CVP","2026-04-28 22:00:00",94,"Spring","Fall",0.773,"CVP"
"C260991CVP","2026-04-28 23:59:00",96,"Spring","Fall",0.99599999,"CVP"
"C260990CVP","2026-04-28 23:59:00",97,"Spring","Fall",0.99699998,"CVP"
"C260993CVP","2026-04-29 02:00:00",97,"Spring","Fall",0.57800001,"CVP"
"C260992CVP","2026-04-29 02:00:00",109,"Spring","Fall",0.991,"CVP"
"C260994CVP","2026-04-29 04:00:00",86,"Fall","Fall",0.40000001,"CVP"
"C260995CVP","2026-04-29 04:00:00",88,"Spring","Fall",0.83399999,"CVP"
"C260996CVP","2026-04-29 04:00:00",89,"Spring","Fall",1,"CVP"
"C260997CVP","2026-04-29 04:00:00",91,"Spring","Fall",0.50199997,"CVP"
"C260998CVP","2026-04-29 04:00:00",100,"Spring","Fall",0.537,"CVP"
"C260999CVP","2026-04-29 04:00:00",106,"Spring","Fall",0.60399997,"CVP"
"C261000CVP","2026-04-29 06:00:00",85,"Fall","Fall",0.78399998,"CVP"
"C260285SWP","2026-04-29 13:00:00",99,"Spring","Fall",0.92699999,"SWP"
"C260286SWP","2026-04-29 17:00:00",86,"Fall","Fall",0.86900002,"SWP"
"C260287SWP","2026-04-29 17:00:00",95,"Spring","Fall",0.71499997,"SWP"
"C260288SWP","2026-04-29 17:00:00",96,"Spring","Fall",0.79100001,"SWP"
"C260290SWP","2026-04-29 20:30:00",89,"Spring","Fall",0.89899999,"SWP"
"C260289SWP","2026-04-29 20:30:00",91,"Spring","Fall",0.99900001,"SWP"
"C261007CVP","2026-04-29 22:00:00",87,"Fall","Fall",0.73900002,"CVP"
"C261003CVP","2026-04-29 22:00:00",90,"Spring","Fall",0.61500001,"CVP"
"C261006CVP","2026-04-29 22:00:00",98,"Spring","Fall",0.95300001,"CVP"
"C261004CVP","2026-04-29 22:00:00",98,"Spring","Fall",0.84899998,"CVP"
"C261002CVP","2026-04-29 22:00:00",100,"Spring","Fall",0.46900001,"CVP"
"C261005CVP","2026-04-29 22:00:00",101,"Spring","Fall",0.99599999,"CVP"
"C261008CVP","2026-04-29 23:59:00",87,"Fall","Fall",0.44299999,"CVP"
"C261009CVP","2026-04-30 02:00:00",87,"Fall","Fall",0.514,"CVP"
"C261010CVP","2026-04-30 02:00:00",91,"Spring","Fall",0.671,"CVP"
"C261026CVP","2026-04-30 04:00:00",86,"Fall","Fall",0.90799999,"CVP"
"C261017CVP","2026-04-30 04:00:00",87,"Fall","Fall",0.73500001,"CVP"
"C261024CVP","2026-04-30 04:00:00",90,"Spring","Fall",0.69999999,"CVP"
"C261025CVP","2026-04-30 04:00:00",94,"Spring","Fall",0.94,"CVP"
"C261011CVP","2026-04-30 04:00:00",94,"Spring","Fall",0.52899998,"CVP"
"C261013CVP","2026-04-30 04:00:00",94,"Spring","Fall",0.83499998,"CVP"
"C261019CVP","2026-04-30 04:00:00",94,"Spring","Fall",0.78500003,"CVP"
"C261023CVP","2026-04-30 04:00:00",96,"Spring","Fall",0.88099998,"CVP"
"C261022CVP","2026-04-30 04:00:00",96,"Spring","Fall",0.85000002,"CVP"
"C261020CVP","2026-04-30 04:00:00",99,"Spring","Fall",0.97799999,"CVP"
"C261021CVP","2026-04-30 04:00:00",99,"Spring","Fall",0.67799997,"CVP"
"C261016CVP","2026-04-30 04:00:00",100,"Spring","Fall",0.56099999,"CVP"
"C261015CVP","2026-04-30 04:00:00",103,"Spring","Fall",0.99299997,"CVP"
"C261014CVP","2026-04-30 04:00:00",103,"Spring","Fall",0.56599998,"CVP"
"C261018CVP","2026-04-30 04:00:00",105,"Spring","Fall",0.90100002,"CVP"
"C261012CVP","2026-04-30 04:00:00",106,"Spring","Spring",1,"CVP"
"C261032CVP","2026-04-30 06:00:00",90,"Spring","Fall",0.88499999,"CVP"
"C261030CVP","2026-04-30 06:00:00",90,"Spring","Fall",0.60900003,"CVP"
"C261027CVP","2026-04-30 06:00:00",95,"Spring","Fall",0.99000001,"CVP"
"C261028CVP","2026-04-30 06:00:00",95,"Spring","Fall",0.63800001,"CVP"
"C261029CVP","2026-04-30 06:00:00",96,"Spring","Fall",0.58399999,"CVP"
"C261031CVP","2026-04-30 06:00:00",97,"Spring","Fall",0.98799998,"CVP"
"C260292SWP","2026-04-30 13:00:00",94,"Spring","Fall",0.94099998,"SWP"
"C260291SWP","2026-04-30 13:00:00",129,"Spring","Fall",0.86299998,"SWP"
"C260294SWP","2026-04-30 19:30:00",93,"Spring","Fall",0.461,"SWP"
"C260296SWP","2026-04-30 19:30:00",94,"Spring","Fall",0.98100001,"SWP"
"C260295SWP","2026-04-30 19:30:00",95,"Spring","Fall",0.74699998,"SWP"
"C260293SWP","2026-04-30 19:30:00",96,"Spring","Fall",0.903,"SWP"
"C261034CVP","2026-04-30 20:00:00",88,"Fall","Fall",0.45300001,"CVP"
"C261035CVP","2026-04-30 20:00:00",95,"Spring","Fall",0.41800001,"CVP"
"C261033CVP","2026-04-30 20:00:00",102,"Spring","Fall",0.51899999,"CVP"
"C261036CVP","2026-04-30 20:00:00",106,"Spring","Fall",1,"CVP"
"C261041CVP","2026-04-30 22:00:00",85,"Fall","Fall",0.89600003,"CVP"
"C261042CVP","2026-04-30 22:00:00",87,"Fall","Fall",0.92699999,"CVP"
"C261039CVP","2026-04-30 22:00:00",90,"Spring","Fall",0.56099999,"CVP"
"C261045CVP","2026-04-30 22:00:00",93,"Spring","Fall",0.93000001,"CVP"
"C261040CVP","2026-04-30 22:00:00",97,"Spring","Fall",0.458,"CVP"
"C261038CVP","2026-04-30 22:00:00",100,"Spring","Fall",0.58499998,"CVP"
"C261044CVP","2026-04-30 22:00:00",102,"Spring","Fall",0.91799998,"CVP"
"C261043CVP","2026-04-30 22:00:00",103,"Spring","Fall",0.84299999,"CVP"
"C261037CVP","2026-04-30 22:00:00",104,"Spring","Fall",0.85600001,"CVP"
"C261049CVP","2026-04-30 23:59:00",85,"Fall","Fall",0.55000001,"CVP"
"C261046CVP","2026-04-30 23:59:00",95,"Spring","Fall",0.90600002,"CVP"
"C261047CVP","2026-04-30 23:59:00",96,"Spring","Fall",0.83200002,"CVP"
"C261048CVP","2026-04-30 23:59:00",100,"Spring","Fall",0.95499998,"CVP"
"C261050CVP","2026-04-30 23:59:00",100,"Spring","Fall",0.80299997,"CVP"
"C261052CVP","2026-05-01 04:00:00",86,"Fall","Fall",0.34900001,"CVP"
"C261053CVP","2026-05-01 04:00:00",87,"Fall","Fall",0.64200002,"CVP"
"C261051CVP","2026-05-01 04:00:00",93,"Spring","Fall",0.50599998,"CVP"
"C261065CVP","2026-05-01 04:00:00",94,"Spring","Fall",0.42699999,"CVP"
"C261058CVP","2026-05-01 04:00:00",95,"Spring","Fall",0.59200001,"CVP"
"C261055CVP","2026-05-01 04:00:00",96,"Spring","Fall",0.53100002,"CVP"
"C261064CVP","2026-05-01 04:00:00",97,"Spring","Fall",0.44999999,"CVP"
"C261059CVP","2026-05-01 04:00:00",97,"Spring","Fall",0.847,"CVP"
"C261060CVP","2026-05-01 04:00:00",97,"Spring","Fall",0.94300002,"CVP"
"C261062CVP","2026-05-01 04:00:00",97,"Spring","Fall",0.76700002,"CVP"
"C261056CVP","2026-05-01 04:00:00",98,"Spring","Fall",0.972,"CVP"
"C261063CVP","2026-05-01 04:00:00",98,"Spring","Fall",0.94,"CVP"
"C261061CVP","2026-05-01 04:00:00",98,"Spring","Fall",0.92400002,"CVP"
"C261057CVP","2026-05-01 04:00:00",101,"Spring","Fall",0.95499998,"CVP"
"C261054CVP","2026-05-01 04:00:00",104,"Spring","Fall",0.98699999,"CVP"
"C261069CVP","2026-05-01 06:00:00",91,"Spring","Fall",0.68000001,"CVP"
"C261066CVP","2026-05-01 06:00:00",94,"Spring","Fall",0.99599999,"CVP"
"C261067CVP","2026-05-01 06:00:00",100,"Spring","Fall",0.79299998,"CVP"
"C261068CVP","2026-05-01 06:00:00",102,"Spring","Fall",0.98000002,"CVP"
"C260302SWP","2026-05-01 07:00:00",82,"Fall","Fall",0.72299999,"SWP"
"C260301SWP","2026-05-01 07:00:00",93,"Spring","Fall",0.91100001,"SWP"
"C260300SWP","2026-05-01 07:00:00",94,"Spring","Fall",0.76300001,"SWP"
"C260298SWP","2026-05-01 07:00:00",94,"Spring","Fall",0.41100001,"SWP"
"C260299SWP","2026-05-01 07:00:00",96,"Spring","Fall",0.88599998,"SWP"
"C260297SWP","2026-05-01 07:00:00",105,"Spring","Fall",0.86500001,"SWP"
"C260303SWP","2026-05-01 09:00:00",91,"Spring","Fall",0.86699998,"SWP"
"C260305SWP","2026-05-01 09:00:00",93,"Spring","Fall",0.37200001,"SWP"
"C260304SWP","2026-05-01 09:00:00",94,"Spring","Fall",0.87800002,"SWP"
"C260306SWP","2026-05-01 11:00:00",94,"Spring","Fall",0.81999999,"SWP"
"C260307SWP","2026-05-01 13:00:00",96,"Spring","Fall",0.89399999,"SWP"
"C260308SWP","2026-05-01 15:00:00",96,"Spring","Fall",0.55500001,"SWP"
"C260311SWP","2026-05-01 18:30:00",87,"Fall","Fall",0.602,"SWP"
"C260313SWP","2026-05-01 18:30:00",95,"Spring","Fall",0.89200002,"SWP"
"C260309SWP","2026-05-01 18:30:00",104,"Spring","Fall",0.98500001,"SWP"
"C260310SWP","2026-05-01 18:30:00",105,"Spring","Fall",0.958,"SWP"
"C260312SWP","2026-05-01 18:30:00",105,"Spring","Fall",0.51499999,"SWP"
"C261072CVP","2026-05-02 02:00:00",91,"Spring","Fall",0.82300001,"CVP"
"C261071CVP","2026-05-02 02:00:00",94,"Spring","Fall",0.91000003,"CVP"
"C261073CVP","2026-05-02 04:00:00",89,"Fall","Fall",0.55699998,"CVP"
"C261074CVP","2026-05-02 04:00:00",91,"Spring","Fall",0.81599998,"CVP"
"C260315SWP","2026-05-02 04:30:00",95,"Spring","Fall",0.61500001,"SWP"
"C260316SWP","2026-05-02 04:30:00",100,"Spring","Fall",0.33399999,"SWP"
"C260317SWP","2026-05-02 04:30:00",100,"Spring","Fall",0.977,"SWP"
"C260318SWP","2026-05-02 04:30:00",101,"Spring","Fall",0.73199999,"SWP"
"C260314SWP","2026-05-02 04:30:00",104,"Spring","Fall",0.99400002,"SWP"
"C261075CVP","2026-05-02 22:00:00",81,"Fall","Fall",0.995,"CVP"
"C261076CVP","2026-05-02 22:00:00",83,"Fall","Fall",0.92199999,"CVP"
"C261077CVP","2026-05-02 22:00:00",87,"Fall","Fall",0.67699999,"CVP"
"C261078CVP","2026-05-02 23:59:00",90,"Spring","Fall",0.98500001,"CVP"
"C261079CVP","2026-05-03 04:00:00",101,"Spring","Fall",0.88300002,"CVP"
"C261080CVP","2026-05-03 04:00:00",104,"Spring","Fall",0.88800001,"CVP"
"C261081CVP","2026-05-03 06:00:00",73,"Fall","Fall",0.61500001,"CVP"
"C261082CVP","2026-05-03 06:00:00",99,"Spring","Fall",0.88599998,"CVP"
"C260098SWP","2026-05-03 15:30:00",98,"Spring","Fall",0.84200001,"SWP"
"C261083CVP","2026-05-04 22:00:00",98,"Spring","Fall",0.93800002,"CVP"
"C261085CVP","2026-05-04 22:00:00",101,"Spring","Fall",0.78899997,"CVP"
"C261084CVPa","2026-05-04 22:00:00",104,"Spring","Fall",0.81300002,"CVP"
"C261086CVP","2026-05-05 02:00:00",100,"Spring","Fall",0.53200001,"CVP"
"C261087CVP","2026-05-05 22:00:00",95,"Spring","Fall",0.509,"CVP"
"C261088CVP","2026-05-06 02:00:00",100,"Spring","Fall",0.94,"CVP"
"C261089CVP","2026-05-07 23:59:00",98,"Spring","Fall",0.96399999,"CVP"
"C261090CVP","2026-05-08 22:00:00",95,"Spring","Fall",0.47499999,"CVP"
"C261091CVP","2026-05-09 02:00:00",101,"Spring","Fall",0.991,"CVP"
"C261092CVP","2026-05-09 22:00:00",90,"Fall","Fall",0.884,"CVP"
"C261093CVP","2026-05-09 22:00:00",95,"Spring","Fall",0.81800002,"CVP"
"C261094CVP","2026-05-09 23:59:00",96,"Spring","Fall",0.89099997,"CVP"
"C261095CVP","2026-05-10 04:00:00",93,"Fall","Fall",0.80699998,"CVP"
"C260099SWP","2026-05-10 16:00:00",99,"Spring","Fall",0.82599998,"SWP"
"C260101SWP","2026-05-10 16:30:00",95,"Spring","Fall",0.63200003,"SWP"
"C260100SWP","2026-05-10 16:30:00",99,"Spring","Fall",0.43599999,"SWP"
"C261096CVP","2026-05-15 18:00:00",90,"Fall","LateFall",0.99299997,"CVP"
"C261097CVP","2026-05-15 18:00:00",91,"Fall","Fall",0.78899997,"CVP"
"C261098CVP","2026-05-16 02:00:00",90,"Fall","Fall",0.93900001,"CVP"
"C261099CVP","2026-05-16 02:00:00",99,"Spring","Fall",0.81099999,"CVP"
"C261100CVP","2026-05-16 04:00:00",92,"Fall","Fall",0.92199999,"CVP"
"C261101CVP","2026-05-16 18:00:00",88,"Fall","Fall",0.99699998,"CVP"
"C261102CVP","2026-05-16 18:00:00",105,"Spring","Fall",0.98900002,"CVP"
"C261105CVP","2026-05-16 23:59:00",84,"Fall","Fall",0.972,"CVP"
"C261103CVP","2026-05-16 23:59:00",111,"Spring","Fall",0.60500002,"CVP"
"C261106CVP","2026-05-17 04:00:00",92,"Fall","Fall",0.71499997,"CVP"
"C261107CVP","2026-05-17 06:00:00",97,"Fall","Fall",0.95599997,"CVP"
"C261108CVP","2026-05-17 18:00:00",94,"Fall","Fall",0.59200001,"CVP"
"C261109CVP","2026-05-17 18:00:00",99,"Spring","Fall",0.97100002,"CVP"
"C261110CVP","2026-05-17 18:00:00",102,"Spring","Fall",0.93800002,"CVP"
"C261111CVP","2026-05-17 20:00:00",84,"Fall","Fall",0.86299998,"CVP"
"C261112CVP","2026-05-17 20:00:00",103,"Spring","Fall",0.50599998,"CVP"
"C261115CVP","2026-05-18 04:00:00",92,"Fall","Fall",0.986,"CVP"
"C261116CVP","2026-05-18 12:00:00",94,"Fall","Fall",0.51499999,"CVP"
"C261117CVP","2026-05-18 14:00:00",95,"Fall","Fall",0.74299997,"CVP"
"C261118CVP","2026-05-18 20:00:00",90,"Fall","Fall",0.60299999,"CVP"
"C261121CVP","2026-05-18 22:00:00",98,"Fall","Fall",0.78399998,"CVP"
"C261119CVP","2026-05-18 22:00:00",101,"Spring","Fall",0.551,"CVP"
"C261123CVP","2026-05-19 04:00:00",84,"Fall","Fall",0.56,"CVP"
"C261122CVP","2026-05-19 04:00:00",92,"Fall","Fall",0.91299999,"CVP"
"C261124CVP","2026-05-19 06:00:00",96,"Fall","Fall",0.94400001,"CVP"
"C261125CVP","2026-05-19 20:00:00",100,"Fall","Fall",0.99000001,"CVP"
"C261126CVP","2026-05-19 22:00:00",99,"Fall","Fall",0.98900002,"CVP"
"C261127CVP","2026-05-19 22:00:00",102,"Spring","Fall",0.95999998,"CVP"
"C261128CVP","2026-05-20 20:00:00",108,"Spring","Fall",0.69400001,"CVP"
"C261129CVP","2026-05-20 22:00:00",90,"Fall","Fall",0.99400002,"CVP"
"C261130CVP","2026-05-20 22:00:00",98,"Fall","Fall",0.935,"CVP"
"C261131CVP","2026-05-21 20:00:00",92,"Fall","Fall",0.94999999,"CVP"
"C261132CVP","2026-05-21 23:59:00",90,"Fall","Fall",0.96399999,"CVP"
"C261133CVP","2026-05-22 08:00:00",90,"Fall","Fall",0.69099998,"CVP"
"C261134CVPa","2026-05-22 10:00:00",105,"Spring","Fall",0.89499998,"CVP"
"C261135CVP","2026-05-22 23:59:00",99,"Fall","Fall",0.92699999,"CVP"
"C261136CVP","2026-05-26 23:59:00",111,"Spring","LateFall",0.93400002,"CVP"
"C261137CVP","2026-05-28 06:00:00",86,"Fall","Fall",0.963,"CVP"
"C261138CVP","2026-05-30 16:00:00",96,"Fall","Fall",0.958,"CVP"
"C261139CVP","2026-05-30 18:00:00",97,"Fall","Fall",0.97399998,"CVP"
"C261140CVP","2026-05-30 22:00:00",101,"Fall","Fall",0.972,"CVP"
"C261141CVP","2026-05-31 22:00:00",130,"Spring","Fall",0.97500002,"CVP"
"C261142CVP","2026-06-01 23:59:00",98,"Fall","Fall",0.99599999,"CVP"
"C261144CVP","2026-06-04 20:00:00",93,"Fall","Fall",0.995,"CVP"
"C261143CVP","2026-06-04 20:00:00",110,"Fall","Fall",0.98500001,"CVP"
"C261145CVP","2026-06-06 06:00:00",91,"Fall","Fall",0.46599999,"CVP"
"C261146CVP","2026-06-08 22:00:00",97,"Fall","Fall",0.986,"CVP"
