Sample Time, Facility, Species, Adipose Clip, LAD Race, DNA Race, CWT Race, CWT tagcode, CWT Hatch, CWT Release Type, CWT Release Start, CWT Release End, CWT Release Span Days, CWT Release Location, CWT Release Information Source, Days from Release End to Sample Time, Count Duration (minutes), Pumping Duration (minutes), Sample Fraction, Study Type, Length, nfish, Expanded Salvage, Loss, DNA Sample ID, Genetic Probability, Length Row ID,14-day OMRI
2/11/1993 17:00,SWP,Chinook Salmon,Clipped,Winter,,LateFall,052859,CNFH,Experimental,1/4/1993,1/4/1993,1,COLEMAN NFH,RMIS,38,15,120,0.12,Normal count,182,1,8,35.43,,,836148,
2/11/1993 23:00,SWP,Chinook Salmon,Clipped,Winter,,LateFall,053122,CNFH,Experimental,1/4/1993,1/4/1993,1,COLEMAN NFH,RMIS,38,10,60,0.17,Normal count,160,1,6,25.24,,,168480,
2/11/1993 23:00,SWP,Chinook Salmon,Clipped,Winter,,LateFall,053122,CNFH,Experimental,1/4/1993,1/4/1993,1,COLEMAN NFH,RMIS,38,10,60,0.17,Normal count,180,1,6,25.24,,,954846,
2/12/1993 2:00,CVP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,185,1,12,6.46,,,1181109,
2/12/1993 3:00,SWP,Chinook Salmon,Clipped,Winter,,LateFall,052862,CNFH,Experimental,1/4/1993,1/4/1993,1,COLEMAN NFH,RMIS,39,10,120,0.08,Normal count,132,1,12,50.02,,,995616,
2/12/1993 7:00,SWP,Chinook Salmon,Clipped,Winter,,LateFall,053122,CNFH,Experimental,1/4/1993,1/4/1993,1,COLEMAN NFH,RMIS,39,10,120,0.08,Normal count,150,1,12,49.69,,,732161,
2/12/1993 12:00,CVP,Chinook Salmon,Unclipped,LateFall,,,,,,,,,,,,10,120,0.08,Normal count,220,1,12,6.74,,,806615,
2/12/1993 15:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,15,120,0.12,Normal count,98,1,8,33.89,,,324748,
2/12/1993 17:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,15,120,0.12,Normal count,108,1,8,35.8,,,341594,
2/13/1993 2:00,CVP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,166,1,12,5.66,,,1021553,
2/13/1993 2:00,CVP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,220,1,12,5.66,,,418686,
2/13/1993 4:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,066340,MOK,Production & Experimental,10/27/1992,10/28/1992,2,MOK R FISH INS,RMIS,108,10,120,0.08,Normal count,166,1,12,5.92,,,828284,
2/13/1993 13:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,30,120,0.25,Normal count,159,1,4,17.94,,,383678,
2/13/1993 14:00,CVP,Chinook Salmon,Unclipped,LateFall,,,,,,,,,,,,10,120,0.08,Normal count,225,1,12,6.74,,,217307,
2/13/1993 22:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,066340,MOK,Production & Experimental,10/27/1992,10/28/1992,2,MOK R FISH INS,RMIS,108,5,180,0.03,Normal count,152,1,36,159.7,,,976476,
2/13/1993 22:00,SWP,Chinook Salmon,Clipped,Winter,,LateFall,053121,CNFH,Experimental,1/4/1993,1/4/1993,1,COLEMAN NFH,RMIS,40,5,180,0.03,Normal count,153,1,36,159.7,,,446901,
2/14/1993 1:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,145,1,12,49.27,,,182068,
2/14/1993 7:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,148,1,12,49.69,,,1059589,
2/14/1993 19:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,15,120,0.12,Normal count,162,1,8,35.75,,,302037,
2/15/1993 23:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,066340,MOK,Production & Experimental,10/27/1992,10/28/1992,2,MOK R FISH INS,RMIS,110,15,60,0.25,Normal count,174,1,4,16.64,,,248320,
2/17/1993 0:00,CVP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,155,1,12,5.66,,,458042,
2/17/1993 5:00,SWP,Chinook Salmon,Unclipped,Fall,,,,,,,,,,,,10,120,0.08,Normal count,42,1,12,49.31,,,479718,
2/17/1993 13:00,SWP,Chinook Salmon,Clipped,Winter,,LateFall,052859,CNFH,Experimental,1/4/1993,1/4/1993,1,COLEMAN NFH,RMIS,44,20,120,0.17,Normal count,151,1,6,26.72,,,4440,
2/17/1993 19:00,SWP,Chinook Salmon,Unclipped,Fall,,,,,,,,,,,,15,120,0.12,Normal count,46,1,8,34.16,,,1139761,
2/17/1993 23:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,15,60,0.25,Normal count,151,1,4,17.48,,,139819,
2/18/1993 0:00,CVP,Chinook Salmon,Clipped,Winter,,LateFall,053121,CNFH,Experimental,1/4/1993,1/4/1993,1,COLEMAN NFH,RMIS,45,10,120,0.08,Normal count,155,1,12,6.18,,,1036216,
2/18/1993 5:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,15,120,0.12,Normal count,108,1,8,34.62,,,358191,
2/18/1993 8:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,20,180,0.11,Normal count,122,1,9,39.11,,,166224,
2/18/1993 17:00,SWP,Chinook Salmon,Unclipped,Fall,,,,,,,,,,,,10,60,0.17,Normal count,47,1,6,26.3,,,268088,
2/19/1993 0:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,104,1,12,51.67,,,1155924,
2/19/1993 0:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,126,1,12,51.67,,,848367,
2/19/1993 9:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,10,60,0.17,Normal count,118,1,6,26.22,,,32833,
2/19/1993 13:00,SWP,Chinook Salmon,Clipped,Winter,,LateFall,053122,CNFH,Experimental,1/4/1993,1/4/1993,1,COLEMAN NFH,RMIS,46,20,120,0.17,Normal count,152,1,6,25.84,,,1132956,
2/19/1993 22:00,SWP,Chinook Salmon,Clipped,Winter,,LateFall,053122,CNFH,Experimental,1/4/1993,1/4/1993,1,COLEMAN NFH,RMIS,46,10,120,0.08,Normal count,149,1,12,52.1,,,463340,
2/20/1993 0:00,CVP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,176,1,12,7.03,,,1083292,
2/20/1993 2:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,126,1,12,52.36,,,499006,
2/20/1993 3:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,10,60,0.17,Normal count,101,1,6,25.32,,,719849,
2/20/1993 8:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,103,1,12,52.58,,,1037544,
2/20/1993 8:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,216,1,12,52.58,,,150574,
2/20/1993 8:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,2,10,120,0.08,Normal count,221,1,12,52.58,,,152339,
2/20/1993 20:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,10,180,0.06,Normal count,208,1,18,82.01,,,69555,
2/20/1993 20:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,10,180,0.06,Normal count,213,1,18,82.01,,,821999,
2/20/1993 22:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,100,1,12,49.32,,,1098861,
2/20/1993 22:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,181,1,12,51.94,,,252359,
2/20/1993 22:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,2,10,120,0.08,Normal count,185,1,12,51.94,,,426849,
2/20/1993 22:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,2,10,120,0.08,Normal count,205,1,12,51.94,,,99691,
2/20/1993 23:00,SWP,Chinook Salmon,Unclipped,LateFall,,,,,,,,,,,,10,60,0.17,Normal count,247,1,6,26.17,,,572527,
2/21/1993 0:00,CVP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,209,1,12,6.18,,,40053,
2/21/1993 1:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,15,120,0.12,Normal count,143,1,8,34.6,,,14359,
2/21/1993 1:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,3,15,120,0.12,Normal count,221,1,8,34.6,,,106142,
2/21/1993 1:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,3,15,120,0.12,Normal count,225,1,8,34.6,,,472727,
2/21/1993 4:30,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,15,210,0.07,Normal count,140,1,14,60.04,,,216758,
2/21/1993 4:30,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,15,210,0.07,Normal count,209,1,14,60.04,,,169927,
2/21/1993 4:30,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,15,210,0.07,Normal count,224,1,14,60.04,,,36518,
2/21/1993 5:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,15,30,0.5,Normal count,191,1,2,8.72,,,1000271,
2/21/1993 5:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,3,15,30,0.5,Normal count,196,1,2,8.72,,,726956,
2/21/1993 5:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,3,15,30,0.5,Normal count,217,1,2,8.72,,,1016280,
2/21/1993 13:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,066340,MOK,Production & Experimental,10/27/1992,10/28/1992,2,MOK R FISH INS,RMIS,116,20,120,0.17,Normal count,182,1,6,25.99,,,69338,
2/21/1993 13:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,3,20,120,0.17,Normal count,197,1,6,25.99,,,825275,
2/21/1993 13:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,3,20,120,0.17,Normal count,212,1,6,25.99,,,402793,
2/21/1993 13:00,SWP,Chinook Salmon,Clipped,LateFall,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,3,20,120,0.17,Normal count,250,1,6,25.99,,,111529,
2/21/1993 15:00,SWP,Chinook Salmon,Clipped,LateFall,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,3,20,120,0.17,Normal count,236,1,6,25.81,,,1102555,
2/21/1993 18:00,SWP,Chinook Salmon,Clipped,Winter,,LateFall,053122,CNFH,Experimental,1/4/1993,1/4/1993,1,COLEMAN NFH,RMIS,48,20,180,0.11,Normal count,144,1,9,38.93,,,53785,
2/21/1993 21:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,20,180,0.11,Normal count,209,1,9,39.97,,,493592,
2/21/1993 21:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,20,180,0.11,Normal count,209,1,9,39.97,,,291495,
2/21/1993 21:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,3,20,180,0.11,Normal count,213,1,9,39.97,,,1029044,
2/21/1993 21:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,3,20,180,0.11,Normal count,222,1,9,39.97,,,1012929,
2/22/1993 3:00,SWP,Chinook Salmon,Unclipped,Fall,,,,,,,,,,,,20,120,0.17,Normal count,42,1,6,25.08,,,849129,
2/22/1993 6:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,4,10,120,0.08,Normal count,221,1,12,6.18,,,1154094,
2/22/1993 9:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,20,120,0.17,Normal count,126,1,6,27.42,,,848958,
2/22/1993 15:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,20,180,0.11,Normal count,114,1,9,39.05,,,526952,
2/22/1993 15:00,SWP,Chinook Salmon,Clipped,Winter,,LateFall,052859,CNFH,Experimental,1/4/1993,1/4/1993,1,COLEMAN NFH,RMIS,49,20,180,0.11,Normal count,166,1,9,39.05,,,850430,
2/22/1993 18:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,20,180,0.11,Normal count,106,1,9,39.11,,,477659,
2/22/1993 18:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,20,180,0.11,Normal count,107,1,9,39.11,,,414376,
2/22/1993 18:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,20,180,0.11,Normal count,109,1,9,39.11,,,426468,
2/22/1993 18:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,20,180,0.11,Normal count,173,1,9,39.11,,,984639,
2/22/1993 18:00,SWP,Chinook Salmon,Unclipped,LateFall,,,,,,,,,,,,20,180,0.11,Normal count,242,1,9,39.11,,,517531,
2/22/1993 19:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,4,10,60,0.17,Normal count,219,1,6,26.72,,,217908,
2/23/1993 6:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,5,10,120,0.08,Normal count,195,1,12,6.46,,,779579,
2/23/1993 6:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,5,10,120,0.08,Normal count,235,1,12,6.46,,,792794,
2/23/1993 13:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,5,20,120,0.17,Normal count,194,1,6,26.29,,,997724,
2/23/1993 13:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,5,20,120,0.17,Normal count,221,1,6,26.29,,,1017052,
2/23/1993 15:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,20,120,0.17,Normal count,96,1,6,24.8,,,537899,
2/23/1993 15:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,20,120,0.17,Normal count,125,1,6,26.14,,,389188,
2/23/1993 18:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,5,20,180,0.11,Normal count,238,1,9,38.88,,,230757,
2/24/1993 6:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,6,10,120,0.08,Normal count,211,1,12,6.46,,,413970,
2/24/1993 6:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,6,10,120,0.08,Normal count,219,1,12,6.46,,,127606,
2/24/1993 6:00,CVP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,221,1,12,6.46,,,187336,
2/24/1993 6:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,6,10,120,0.08,Normal count,225,1,12,6.46,,,377967,
2/24/1993 6:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,6,10,120,0.08,Normal count,231,1,12,6.46,,,938900,
2/24/1993 6:00,CVP,Chinook Salmon,Clipped,LateFall,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,6,10,120,0.08,Normal count,241,1,12,6.46,,,728404,
2/24/1993 6:00,CVP,Chinook Salmon,Clipped,LateFall,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,6,10,120,0.08,Normal count,242,1,12,6.46,,,1091874,
2/24/1993 6:00,CVP,Chinook Salmon,Clipped,LateFall,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,6,10,120,0.08,Normal count,242,1,12,6.46,,,1091874,
2/24/1993 6:00,CVP,Chinook Salmon,Clipped,LateFall,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,6,10,120,0.08,Normal count,245,1,12,6.46,,,988555,
2/24/1993 11:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,20,120,0.17,Normal count,144,1,6,28.34,,,422735,
2/24/1993 15:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,20,120,0.17,Normal count,108,1,6,28.26,,,184883,
2/24/1993 17:00,SWP,Chinook Salmon,Clipped,Winter,,LateFall,053122,CNFH,Experimental,1/4/1993,1/4/1993,1,COLEMAN NFH,RMIS,51,20,120,0.17,Normal count,167,1,6,28.2,,,1162397,
2/25/1993 14:00,CVP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,146,1,12,6.74,,,1075103,
3/3/1993 10:00,CVP,Chinook Salmon,Unclipped,Fall,,,,,,,,,,,,10,120,0.08,Normal count,45,1,12,5.82,,,997608,
3/3/1993 10:00,CVP,Chinook Salmon,Unclipped,Fall,,,,,,,,,,,,10,120,0.08,Normal count,48,1,12,5.82,,,58747,
3/3/1993 16:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,13,10,120,0.08,Normal count,242,1,12,6.74,,,981204,
3/3/1993 18:00,CVP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,126,1,12,6.46,,,461213,
3/4/1993 16:00,CVP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,221,1,12,6.18,,,967794,
3/4/1993 16:00,CVP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,236,1,12,6.18,,,1055146,
3/5/1993 2:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,15,10,120,0.08,Normal count,198,1,12,5.79,,,42790,
3/5/1993 14:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,15,10,120,0.08,Normal count,223,1,12,6.32,,,790479,
3/6/1993 18:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,16,10,120,0.08,Normal count,206,1,12,6.18,,,938913,
3/9/1993 3:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,20,120,0.17,Normal count,226,1,6,28.03,,,375293,
3/9/1993 7:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,20,120,0.17,Normal count,230,1,6,27.94,,,865617,
3/9/1993 9:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,30,120,0.25,Normal count,218,1,4,18.59,,,950234,
3/9/1993 18:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,19,10,120,0.08,Normal count,230,1,12,5.66,,,17341,
3/10/1993 9:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,30,120,0.25,Normal count,137,1,4,18.38,,,1108157,
3/10/1993 16:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,20,10,120,0.08,Normal count,210,1,12,5.16,,,835010,
3/11/1993 23:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,30,120,0.25,Normal count,207,1,4,18.33,,,13198,
3/12/1993 12:00,CVP,Chinook Salmon,Unclipped,Fall,,,,,,,,,,,,10,120,0.08,Normal count,41,1,12,5.93,,,91275,
3/12/1993 23:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,30,120,0.25,Normal count,228,1,4,18.33,,,181556,
3/13/1993 2:00,CVP,Chinook Salmon,Unclipped,Fall,,,,,,,,,,,,10,120,0.08,Normal count,54,1,12,5.51,,,803453,
3/13/1993 19:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,30,120,0.25,Normal count,221,1,4,18.4,,,313551,
3/15/1993 3:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,30,120,0.25,Normal count,127,1,4,18.4,,,971950,
3/18/1993 3:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,30,120,0.25,Normal count,194,1,4,18.44,,,183377,
3/18/1993 7:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,28,30,120,0.25,Normal count,231,1,4,18.46,,,973847,
3/18/1993 19:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,30,120,0.25,Normal count,226,1,4,18.52,,,426231,
3/19/1993 8:00,CVP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,115,1,12,6.18,,,277481,
3/20/1993 3:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,30,30,120,0.25,Normal count,235,1,4,18.44,,,236617,
3/20/1993 7:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,30,120,0.25,Normal count,260,1,4,18.48,,,592452,
3/20/1993 10:00,CVP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,225,1,12,6.18,,,952258,
3/22/1993 5:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,32,30,120,0.25,Normal count,227,1,4,18.49,,,316286,
3/22/1993 5:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,32,30,120,0.25,Normal count,227,1,4,18.49,,,316286,
3/22/1993 5:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,30,120,0.25,Normal count,253,1,4,18.48,,,689114,
3/22/1993 12:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,32,10,120,0.08,Normal count,215,1,12,6.32,,,85005,
3/22/1993 12:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,32,10,120,0.08,Normal count,221,1,12,6.32,,,336268,
3/22/1993 12:00,CVP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,225,1,12,6.32,,,1155168,
3/22/1993 12:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,32,10,120,0.08,Normal count,230,1,12,6.32,,,999553,
3/22/1993 12:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,32,10,120,0.08,Normal count,230,1,12,6.32,,,999553,
3/22/1993 12:00,CVP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,32,10,120,0.08,Normal count,240,1,12,6.32,,,730101,
3/23/1993 11:00,SWP,Chinook Salmon,Clipped,Winter,,,,,,,,,,,,30,120,0.25,Normal count,257,1,4,18.59,,,286527,
3/23/1993 14:00,CVP,Chinook Salmon,Unclipped,Fall,,,,,,,,,,,,10,120,0.08,Normal count,67,1,12,6.04,,,478101,
3/24/1993 6:00,CVP,Chinook Salmon,Unclipped,Fall,,,,,,,,,,,,10,120,0.08,Normal count,46,1,12,5.51,,,999991,
3/24/1993 10:00,CVP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,118,1,12,7.03,,,446731,
3/24/1993 10:00,CVP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,10,120,0.08,Normal count,125,1,12,7.03,,,155225,
3/24/1993 14:00,CVP,Chinook Salmon,Unclipped,Spring,,,,,,,,,,,,10,120,0.08,Normal count,75,1,12,5.3,,,172298,
3/24/1993 23:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,30,120,0.25,Normal count,137,1,4,18.41,,,409757,
3/25/1993 11:00,SWP,Chinook Salmon,Unclipped,Winter,,,,,,,,,,,,30,120,0.25,Normal count,229,1,4,18.5,,,1006855,
3/27/1993 15:00,SWP,Chinook Salmon,Clipped,Spring,,LateFall,053121,CNFH,Experimental,1/4/1993,1/4/1993,1,COLEMAN NFH,RMIS,82,30,120,0.25,Normal count,110,1,4,18.54,,,1090498,
3/27/1993 16:00,CVP,Chinook Salmon,Unclipped,Spring,,,,,,,,,,,,10,120,0.08,Normal count,76,1,12,5.93,,,428651,
3/28/1993 5:00,SWP,Chinook Salmon,Unclipped,Spring,,,,,,,,,,,,30,120,0.25,Normal count,72,1,4,17.32,,,819376,
3/28/1993 5:00,SWP,Chinook Salmon,Unclipped,Spring,,,,,,,,,,,,30,120,0.25,Normal count,81,1,4,17.32,,,1180380,
3/28/1993 7:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,38,30,120,0.25,Normal count,233,1,4,18.45,,,436153,
3/28/1993 19:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,066340,MOK,Production & Experimental,10/27/1992,10/28/1992,2,MOK R FISH INS,RMIS,151,30,120,0.25,Normal count,171,1,4,18.47,,,833028,
3/29/1993 3:00,SWP,Chinook Salmon,Clipped,Winter,,LateFall,053122,CNFH,Experimental,1/4/1993,1/4/1993,1,COLEMAN NFH,RMIS,84,30,120,0.25,Normal count,127,1,4,18.43,,,940014,
3/29/1993 8:00,CVP,Chinook Salmon,Unclipped,Spring,,,,,,,,,,,,10,120,0.08,Normal count,103,1,12,5.66,,,468358,
3/29/1993 15:00,SWP,Chinook Salmon,Clipped,Winter,,Fall,064651,MER,Production,2/18/1993,2/18/1993,1,MERCED R FISH FACIL,RMIS,39,30,120,0.25,Normal count,238,1,4,18.47,,,711757,
